"tzero","beta","delta","k","m","w","de","E50","r","q","p","c"
-5.32892684410072,5.47808019436172e-08,3.09528518408401,0.0770919255978401,2.38587621250072,2.77059809516279e-05,1,100,10,2.38713107790612e-05,395.576766749049,15
-3.75199547732069,4.93581392498178e-08,3.02099588799982,0.0745876362595753,1.8951822683933,2.80452256554708e-05,1,100,10,2.38713107790612e-05,451.505238915638,15
-3.01307172607003,6.96690446854069e-08,3.06116903956329,0.0802441869971604,2.54503477610495,2.83270203626963e-05,1,100,10,2.38713107790612e-05,338.610778473942,15
3.44638805825715,6.38436719994749e-08,3.11417933015436,0.0784566717512129,5.23448110506909,2.87984508123363e-05,1,100,10,2.38713107790612e-05,396.322563957034,15
-2.28175258730622,1.41631255885742e-07,3.01668599612591,0.0790868149926812,2.00967353485257,2.7438113642102e-05,1,100,10,2.38713107790612e-05,380.710526660438,15
-5.17307440593928,1.2544195479604e-07,3.07059446468036,0.0759174555505961,3.60085673986697,2.84443124820603e-05,1,100,10,2.38713107790612e-05,332.764065991596,15
-6.84227374179789,6.45934614849159e-08,3.08830418787553,0.077577444445655,2.74378803755021,2.75247245251167e-05,1,100,10,2.38713107790612e-05,442.487401929298,15
-4.0837081855843,7.86580915378246e-08,3.00871638939036,0.0776827843248221,3.07590193232402,2.79483445635619e-05,1,100,10,2.38713107790612e-05,357.211658605008,15
-12.9254801054042,1.0166154659033e-07,3.18345625533635,0.0782006397026908,2.18561610557548,2.83556549415372e-05,1,100,10,2.38713107790612e-05,428.894279351136,15
-16.4654882200979,3.9829473382037e-08,3.14886777724787,0.0759277320709665,3.51858602290626,2.88376263982304e-05,1,100,10,2.38713107790612e-05,399.410532029751,15
-8.05586843374536,4.63278788506716e-08,3.03752266136335,0.0776085917470417,3.45736978434872,2.79453690672807e-05,1,100,10,2.38713107790612e-05,301.959810044954,15
-4.88957947392479,2.35981110163768e-08,3.20207610995939,0.0831337552888945,2.45642977238183,2.83699150532965e-05,1,100,10,2.38713107790612e-05,421.269781279642,15
-8.35679069666828,6.40162855344372e-08,3.11208695499682,0.0778871348873097,4.81759081000167,2.75663597337637e-05,1,100,10,2.38713107790612e-05,359.725787084474,15
-13.3815625043412,3.08038937195032e-08,3.12688995774572,0.0772707646804282,4.19045403822959,2.87772011348352e-05,1,100,10,2.38713107790612e-05,457.893516637373,15
2.91340137986479,6.52220885683047e-08,3.1411294797379,0.0789923068286855,4.46207175916701,2.75296555173052e-05,1,100,10,2.38713107790612e-05,490.776542929695,15
-5.55682630630961,6.84771724358086e-08,3.0740180518516,0.0745050497736671,5.78756745483204,2.77161950109613e-05,1,100,10,2.38713107790612e-05,442.270694543646,15
-2.74552122271618,5.91131827537282e-08,3.23463824123045,0.0757723623013366,4.11990329531283,2.81872296042956e-05,1,100,10,2.38713107790612e-05,381.711384004647,15
-4.60700877860779,5.18561619622246e-08,3.14634241308409,0.0748260112854547,4.16163225749376,2.75251282157272e-05,1,100,10,2.38713107790612e-05,375.288612330057,15
4.81941931206848,1.22932146118843e-07,3.18951978562683,0.0750903944433122,4.19783626343759,2.79852194992121e-05,1,100,10,2.38713107790612e-05,374.325680609068,15
-3.63426133739626,7.24016676953175e-08,3.19814256065341,0.0771855220793719,4.07561655480186,2.8041194826983e-05,1,100,10,2.38713107790612e-05,419.894187111022,15
4.43350248123263,9.2945249094251e-08,3.25441240018726,0.0762643087617065,2.99861456856332,2.86035208013406e-05,1,100,10,2.38713107790612e-05,426.992611186321,15
5.62492707081549,8.69851025736847e-08,3.03758497065183,0.0804734090518933,3.17103059234883,2.71394491129156e-05,1,100,10,2.38713107790612e-05,451.401606960379,15
-5.55601901598561,8.37698401684647e-08,3.16208466895106,0.0768278047256133,3.01325198267686,2.76501820407567e-05,1,100,10,2.38713107790612e-05,467.470251676861,15
-0.673355285070228,6.13859573011734e-08,2.93559868886021,0.0796414747134175,6.67274963968541,2.80161783764699e-05,1,100,10,2.38713107790612e-05,378.369006847269,15
-9.22135720323251,1.29533378639681e-07,3.27641980059745,0.0754851183555651,3.40286457393091,2.7746231444525e-05,1,100,10,2.38713107790612e-05,351.375116812813,15
-1.21171471033782,5.47430201719318e-08,3.15588057252098,0.0803967048889264,2.17464347959248,2.74994166418979e-05,1,100,10,2.38713107790612e-05,385.071245323311,15
1.48869413510748,6.99207889440505e-08,3.22212551900006,0.0755693347339672,4.28895317948285,2.79112864561822e-05,1,100,10,2.38713107790612e-05,389.779100893293,15
-5.60505176876101,6.91166345587071e-08,3.11630866207558,0.0797501041170482,3.24916334784989,2.83026219610997e-05,1,100,10,2.38713107790612e-05,390.668387331867,15
-8.63798569110739,4.23384839059159e-08,3.17511184433467,0.0791679766509983,3.20938168752255,2.76795060600745e-05,1,100,10,2.38713107790612e-05,452.985424130932,15
-10.4910196657649,3.95931250297988e-08,2.99853838142104,0.0779060161503222,2.43787808055934,2.79724985925035e-05,1,100,10,2.38713107790612e-05,393.544580072718,15
-6.50368791960408,6.87822565169049e-08,3.20227751322035,0.0761154275384897,3.99761997454541,2.74632352350995e-05,1,100,10,2.38713107790612e-05,389.326393971027,15
-5.49524097956368,4.06668785615221e-08,3.02736112660969,0.0773757538348345,3.49790318917504,2.80745243822999e-05,1,100,10,2.38713107790612e-05,420.075188716031,15
-1.02628847476566,9.92701330340981e-08,3.27305465285494,0.0781155807279657,3.41905175273967,2.75893416904077e-05,1,100,10,2.38713107790612e-05,472.756158381824,15
-4.32069634826168,5.53657275632228e-08,3.18816027025985,0.0758755746618325,4.04081251920881,2.72904425752532e-05,1,100,10,2.38713107790612e-05,467.095725597973,15
-12.4109319392477,6.11428685941122e-08,3.07130309980949,0.0794456250115222,2.79068598803349,2.82506726310543e-05,1,100,10,2.38713107790612e-05,388.433854718805,15
0.696590491029847,6.15196088179734e-08,2.98765857268327,0.0791498447896825,4.37959507771696,2.82595638153352e-05,1,100,10,2.38713107790612e-05,413.936173959053,15
-2.39350014202651,6.7526369159172e-08,3.11360437299129,0.0784743595104153,3.24009112775745,2.8031727450895e-05,1,100,10,2.38713107790612e-05,384.542405865086,15
0.723750585273675,1.07168260153226e-07,3.15798854777812,0.0792445383079328,3.36255141481781,2.89358124740308e-05,1,100,10,2.38713107790612e-05,360.659657046488,15
-8.01523252129523,3.58120477822827e-08,3.30557603319614,0.0788573800356197,3.86451658641638,2.73777626278534e-05,1,100,10,2.38713107790612e-05,454.320189736013,15
-10.5531263239998,8.75827517385664e-08,3.14035707731173,0.0793598551286345,2.53129113102929,2.74797165966676e-05,1,100,10,2.38713107790612e-05,391.136865127428,15
-7.55381919080762,8.93128455426833e-08,3.11479248043027,0.0751115814502902,3.72219539515176,2.75432917170865e-05,1,100,10,2.38713107790612e-05,422.91414801371,15
-9.30961755594156,6.20486411745234e-08,3.06653405092403,0.0763267536942649,5.04402943558594,2.7455595820348e-05,1,100,10,2.38713107790612e-05,352.520235886091,15
-3.2122295081667,7.71322871585947e-08,3.21365108135572,0.0777333290764424,2.05449639385596,2.77940459708855e-05,1,100,10,2.38713107790612e-05,303.062127947083,15
-1.53989784658126,5.87975637614741e-08,3.09805567654861,0.0800195559637441,3.03977663467857,2.6859654131177e-05,1,100,10,2.38713107790612e-05,481.056365364929,15
-7.97419433175847,3.87312473266903e-08,3.220111177258,0.0796501440341809,4.03175017066172,2.90889977974684e-05,1,100,10,2.38713107790612e-05,431.427825787781,15
-11.4373989050079,7.31321625196194e-08,3.12890549542125,0.0787541877206523,2.95982437217523,2.80078433371724e-05,1,100,10,2.38713107790612e-05,351.437299383133,15
-6.79778388526191,6.12848813108577e-08,3.21376531881132,0.0758605833454854,2.56495366182786,2.73852686878837e-05,1,100,10,2.38713107790612e-05,340.5404098818,15
-0.030536640379796,7.96162654732932e-08,3.19298146391029,0.0771567364721345,1.92440325276167,2.77007049417984e-05,1,100,10,2.38713107790612e-05,409.159342398507,15
4.26792681885334,4.04394752029517e-08,3.28793081915547,0.0767070873002577,3.11275550982623,2.77790382391797e-05,1,100,10,2.38713107790612e-05,431.603448230397,15
-14.4035157827083,6.91258234623733e-08,3.16351898928276,0.0806756009160642,4.89738610244228,2.8216629640014e-05,1,100,10,2.38713107790612e-05,395.529463804569,15
-6.1261636226332,9.40980745513198e-08,3.08913490509914,0.0754876679287192,10.649824704297,2.76015380965709e-05,1,100,10,2.38713107790612e-05,301.836868788212,15
-16.5255808793338,5.25457981443671e-08,3.20745204131099,0.0788808917981282,3.54165229267995,2.79493843299181e-05,1,100,10,2.38713107790612e-05,367.252296692529,15
-2.53350216306298,1.07537349817186e-07,3.20940723580853,0.078519728429133,3.23255794758868,2.85080452096601e-05,1,100,10,2.38713107790612e-05,501.637063434494,15
-1.62141580896029,3.45193260921594e-08,3.25318813039045,0.0794586593566557,5.50799509904476,2.76701715941995e-05,1,100,10,2.38713107790612e-05,324.218105671573,15
-9.29187516552685,3.82913509760418e-08,3.26299081426866,0.0793696354771915,2.87610688681019,2.76052952310461e-05,1,100,10,2.38713107790612e-05,370.13763846409,15
-2.22995372374279,7.59151186314288e-08,3.18466604018832,0.0781307456759065,4.05069466289084,2.84709355432079e-05,1,100,10,2.38713107790612e-05,335.903461531419,15
-10.5244703457808,2.99622524075398e-08,3.07943805115345,0.0792447126901994,3.29634384427394,2.7565145852318e-05,1,100,10,2.38713107790612e-05,325.924659995301,15
-1.39001429874033,5.89346071489444e-08,3.07683138455555,0.0791158702259422,3.31029693042015,2.72506360506853e-05,1,100,10,2.38713107790612e-05,480.215192829456,15
-14.796698582473,6.65893937722848e-08,2.96991876335281,0.0792216471911549,2.86568836962894,2.79155727712704e-05,1,100,10,2.38713107790612e-05,352.976860855361,15
-6.19025299259004,3.1982269474016e-08,3.06551745034225,0.0758360100289281,7.31981552917676,2.75356006857558e-05,1,100,10,2.38713107790612e-05,402.367805414999,15
-6.8518947232083,8.26887666680266e-08,3.2336997392225,0.0804867100810788,2.13467069368889,2.80012371656019e-05,1,100,10,2.38713107790612e-05,414.862163856759,15
-2.88451953627982,8.26380028122734e-08,3.06201197911548,0.0780413887067706,3.64674461526649,2.71254568354715e-05,1,100,10,2.38713107790612e-05,351.063016659299,15
-6.68253354976918,3.26764661735645e-08,3.03080300550196,0.0747170886169113,2.18635439947663,2.77543570568704e-05,1,100,10,2.38713107790612e-05,472.846089568441,15
-9.63358447754501,7.19138860391371e-08,3.10168607265716,0.0801080218149983,4.7108944611985,2.76960778720206e-05,1,100,10,2.38713107790612e-05,351.27102064907,15
-2.33241795302443,6.67191405308655e-08,3.25378557120166,0.0785129926863247,2.71044977812796,2.75314891453023e-05,1,100,10,2.38713107790612e-05,362.138183287571,15
10.7554600645524,4.38453686282366e-08,3.16928110369997,0.07827948870849,4.60228199682787,2.79881328594888e-05,1,100,10,2.38713107790612e-05,437.219880209474,15
-11.4463884141742,4.24198314370639e-08,3.17676403385015,0.0779019894861303,2.25656831433082,2.80816103769711e-05,1,100,10,2.38713107790612e-05,384.483008522654,15
-1.43050290283181,6.21894489875999e-08,3.14550852414044,0.0784684950467775,3.70918440285338,2.8309589523098e-05,1,100,10,2.38713107790612e-05,384.493202918635,15
-10.6493796581859,8.06772440155935e-08,3.10550231622417,0.0770298964413742,3.95248270756917,2.84174233866124e-05,1,100,10,2.38713107790612e-05,397.376926233058,15
-18.9212349986322,9.07466808186199e-08,3.17035662776304,0.0781934857114223,2.54967966558562,2.83459531194669e-05,1,100,10,2.38713107790612e-05,427.242891811723,15
-1.6735545149251,8.07518204611322e-08,2.91684308062705,0.0809868457922549,6.14192799869421,2.75810195001444e-05,1,100,10,2.38713107790612e-05,347.595084786959,15
2.21946165999071,5.34923506373419e-08,3.13192175183432,0.0780895095606927,2.921051598944,2.76101926749604e-05,1,100,10,2.38713107790612e-05,377.754650288248,15
-5.06584377994832,8.45549997547465e-08,3.11372352567069,0.0782417040412242,2.69397729813981,2.812258337195e-05,1,100,10,2.38713107790612e-05,405.178752261294,15
-11.0510129700799,5.86907739987147e-08,3.02905755629878,0.0765568068515394,1.85568610465747,2.82016114336873e-05,1,100,10,2.38713107790612e-05,457.481146488937,15
-4.28444774518042,5.12545417137217e-08,3.16758412197297,0.0820018861559898,1.79051956969124,2.81457438820947e-05,1,100,10,2.38713107790612e-05,426.127212369008,15
-10.0736900164567,5.56462136767946e-08,3.1990657138792,0.0803783705770557,2.49512925993562,2.8045251629982e-05,1,100,10,2.38713107790612e-05,384.354230321883,15
2.3829905927833,1.40750245147608e-07,3.23259168275114,0.0797918477437083,3.85924035220198,2.83198763776472e-05,1,100,10,2.38713107790612e-05,382.312751651387,15
-3.21536029246203,5.10389662769072e-08,3.18056914211519,0.0812858584061956,2.77998537875667,2.75815712528657e-05,1,100,10,2.38713107790612e-05,369.075954218607,15
-10.0362116730958,3.72188774742712e-08,3.08334425385794,0.0765578441373408,2.38586489346507,2.72584745673857e-05,1,100,10,2.38713107790612e-05,409.243107851571,15
-5.76247169007471,8.40951645153303e-08,2.9213229442314,0.0801537807782185,3.28935898371368,2.82071312793345e-05,1,100,10,2.38713107790612e-05,329.831744110562,15
-6.92836432225502,4.51561826476126e-08,3.12855385344908,0.07838303527791,2.02944738127702,2.82544241994624e-05,1,100,10,2.38713107790612e-05,367.707755769167,15
-4.78790676569335,4.52984308416494e-08,3.07626568438635,0.0778010690621349,2.6011567334434,2.70627401724559e-05,1,100,10,2.38713107790612e-05,366.943537285539,15
-3.52134562255312,5.39086929339614e-08,3.12221348504028,0.0788988803710832,3.33905176984203,2.808202086973e-05,1,100,10,2.38713107790612e-05,463.473763411684,15
-2.47363159533703,6.52720431130691e-08,3.26159763539217,0.080976741689504,3.26180399331086,2.76965901304394e-05,1,100,10,2.38713107790612e-05,460.598635759422,15
-6.04170865539992,8.86694724204435e-08,3.32911225747999,0.077766400310582,3.02385345828517,2.81478492753521e-05,1,100,10,2.38713107790612e-05,399.639018267483,15
-2.08119973210938,4.44833163259335e-08,3.08122933173258,0.0755503196224283,3.02133828483497,2.70410886105802e-05,1,100,10,2.38713107790612e-05,399.494096296985,15
-14.4111388832,4.50799556726303e-08,3.07251830828596,0.0775712847338905,3.25520103132851,2.85475269827015e-05,1,100,10,2.38713107790612e-05,353.789153067517,15
-6.20385687640372,1.35777039780509e-07,3.13083180729079,0.0779047742703329,2.67682534035808,2.71182309713499e-05,1,100,10,2.38713107790612e-05,418.354148986885,15
-5.03891313363667,6.00981866033798e-08,3.07654311023485,0.0765465540635537,3.0297149237013,2.85961605469072e-05,1,100,10,2.38713107790612e-05,390.437601491701,15
-8.69246616164713,4.32995090681586e-08,3.16685351845433,0.0780581661594112,3.52206968306358,2.73399569710532e-05,1,100,10,2.38713107790612e-05,427.090068931133,15
-1.39889966852068,5.45785358824616e-08,3.20058049451535,0.0780119662430551,3.85710686721403,2.72999719942694e-05,1,100,10,2.38713107790612e-05,385.425807495917,15
-7.89808251821616,9.70523019928447e-08,3.14887739415897,0.0788787005412355,3.27922943453476,2.73828892094248e-05,1,100,10,2.38713107790612e-05,366.936295878301,15
-7.88141706447684,4.9023547177553e-08,3.00112489340702,0.0778770634449237,1.86084563094903,2.82292059665035e-05,1,100,10,2.38713107790612e-05,412.451733491798,15
-5.65482268976689,1.13693914697746e-07,3.13392340089495,0.0758793849157514,3.27454216388806,2.86939844745199e-05,1,100,10,2.38713107790612e-05,420.320214089486,15
-10.2514218964242,3.30523958368871e-08,3.18476182366476,0.0761800951240519,1.93557401933861,2.81215421890116e-05,1,100,10,2.38713107790612e-05,389.118544139908,15
-4.08136185241821,1.43530545218931e-07,3.04576539890169,0.0773706990173406,3.03306503722795,2.8878168879189e-05,1,100,10,2.38713107790612e-05,405.505082360502,15
-3.88463970362422,1.00980232002129e-07,3.15317507046339,0.0741103743919446,4.76383572920208,2.79363525770381e-05,1,100,10,2.38713107790612e-05,308.391006944859,15
-17.6212662488252,6.44908410126832e-08,3.07963358469051,0.0773483559806073,3.36454234653124,2.8683070232047e-05,1,100,10,2.38713107790612e-05,380.896496275829,15
6.34440027854626,4.99532117717941e-08,3.01318247246957,0.0764224469514748,2.90267998681171,2.77515765652391e-05,1,100,10,2.38713107790612e-05,408.972675528315,15
1.08332057784498,9.01932526441894e-08,3.14520094426818,0.0770311827476552,2.49761731829213,2.82610895666681e-05,1,100,10,2.38713107790612e-05,402.659273546031,15
-3.07699051414906,7.28895059639748e-08,3.06368887618196,0.0826644749152129,2.35893039915082,2.75769828118482e-05,1,100,10,2.38713107790612e-05,441.417016126544,15
-4.33632779471958,4.05582720590443e-08,3.06871600015893,0.0745656813636146,2.25331689842814,2.73550852214484e-05,1,100,10,2.38713107790612e-05,507.369105697029,15
-6.74230783050883,4.38194263470321e-08,3.07670270903339,0.0787467626825093,1.77146143489789,2.75115212793377e-05,1,100,10,2.38713107790612e-05,329.467854098954,15
-7.88555452955932,7.10821806883513e-08,3.05208849024059,0.077578957990669,3.14786671362671,2.78207351628293e-05,1,100,10,2.38713107790612e-05,368.606160954187,15
-4.70256319723282,4.67067105546868e-08,3.08132896903601,0.0794575798159815,3.16589178477103,2.81039968163067e-05,1,100,10,2.38713107790612e-05,434.027190272369,15
-0.563596396650334,7.66792363322427e-08,3.22268643931918,0.0784841014992186,5.18579411263907,2.68563701622403e-05,1,100,10,2.38713107790612e-05,326.926717899123,15
-4.82448638535326,4.5961783804466e-08,3.2345593206327,0.0754915495491609,2.88538451379664,2.7511588226564e-05,1,100,10,2.38713107790612e-05,427.267389279331,15
-7.92270657604316,7.23562937339127e-08,3.08843542971878,0.0775457077955374,2.5431268011244,2.71515964352242e-05,1,100,10,2.38713107790612e-05,402.864550433362,15
-3.34430036617053,4.63738516891896e-08,3.14471544120771,0.0778440284006087,7.00779475462188,2.82611465210585e-05,1,100,10,2.38713107790612e-05,476.338300249078,15
-1.52725495674557,9.11228996896258e-08,3.11318663370622,0.0800055673287337,2.67556459510923,2.77602107030604e-05,1,100,10,2.38713107790612e-05,459.995670354833,15
2.49696212291767,8.92377155588679e-08,3.02998586943644,0.0826587100435258,3.01218977657925,2.8785135790645e-05,1,100,10,2.38713107790612e-05,523.570918686616,15
-7.31731790799764,4.3890682025331e-08,3.19312599287517,0.0790093680265202,6.59769671316511,2.84036133120696e-05,1,100,10,2.38713107790612e-05,472.497545969011,15
8.50960265147199,3.50480771214161e-08,3.24050064665582,0.0758038932232785,2.50674488950059,2.75330407112094e-05,1,100,10,2.38713107790612e-05,436.357309379996,15
-0.170292335029307,7.63619378766895e-08,3.08998417561163,0.0776995590117553,3.12948360247062,2.75532185613761e-05,1,100,10,2.38713107790612e-05,361.817256191233,15
-3.05036409494768,1.44291307370264e-08,3.07342925587231,0.0776012132930252,1.95469599042872,2.8270301817712e-05,1,100,10,2.38713107790612e-05,438.120749343088,15
-5.51781575427659,7.63561449789684e-08,3.1684684587921,0.0781441098011174,2.29600141029408,2.78022135770108e-05,1,100,10,2.38713107790612e-05,382.760723946139,15
-7.21805836134576,4.18328997106519e-08,3.06709828371602,0.0745722876607264,5.93228226182863,2.72886910315092e-05,1,100,10,2.38713107790612e-05,524.235051443482,15
-15.1171345632832,3.12161658946504e-08,3.13134083234626,0.0778203053597974,1.77230956075671,2.67719341609846e-05,1,100,10,2.38713107790612e-05,299.361095090011,15
-7.11685465790812,4.57526500351053e-08,3.13742133452732,0.0787343336923153,2.65931727239472,2.77609042681202e-05,1,100,10,2.38713107790612e-05,381.320113853657,15
-5.01458285303723,3.75055958570783e-08,3.07089100234574,0.0785532096453702,2.23142405342122,2.80695464741638e-05,1,100,10,2.38713107790612e-05,441.681258353974,15
-2.23852703634679,5.66124408906818e-08,3.17779567535876,0.0766513346300122,4.77813771344033,2.77030266089865e-05,1,100,10,2.38713107790612e-05,364.883950704269,15
-2.23028180700001,7.2801438514788e-08,3.04425517854369,0.0803230446447108,5.76361893706598,2.79979003037002e-05,1,100,10,2.38713107790612e-05,374.604547927043,15
0.233580203361958,3.61392042364084e-08,2.95051967993482,0.0779339310466992,3.00159204293166,2.75989619077387e-05,1,100,10,2.38713107790612e-05,352.765809927912,15
-4.60367944399021,2.36583387863193e-08,3.16968958807579,0.0780271288431067,2.45074478741834,2.82522816806879e-05,1,100,10,2.38713107790612e-05,399.151906092598,15
-8.88612200115996,3.53008184057351e-08,3.10388731210504,0.0798958812903602,4.95996656564723,2.74410856898575e-05,1,100,10,2.38713107790612e-05,417.901824189577,15
-2.5948766758625,3.14168082711572e-08,3.0382843934319,0.0793600978921447,3.51945086612412,2.76218337792643e-05,1,100,10,2.38713107790612e-05,368.137013866878,15
1.22498694995627,7.32585222282047e-08,3.15087279333294,0.0839822426537395,2.95123296211597,2.80737932978872e-05,1,100,10,2.38713107790612e-05,404.111608929701,15
-7.35341867316795,3.50145040128043e-08,3.06803284174918,0.0762216325073201,4.41323764122747,2.85568892830779e-05,1,100,10,2.38713107790612e-05,409.025604843577,15
-14.9998670226963,5.31156909160004e-08,3.14587340948719,0.0764104574065768,2.58867752365678,2.75135931032267e-05,1,100,10,2.38713107790612e-05,270.930323163454,15
-6.56585510602782,8.83052184037601e-08,3.0211370930222,0.0771603257076717,5.38626460207673,2.80584234865356e-05,1,100,10,2.38713107790612e-05,421.378677991485,15
-4.89185266774277,1.05435501684978e-07,3.33200122994782,0.0759138271475411,2.73282337605899,2.85166048308613e-05,1,100,10,2.38713107790612e-05,398.079091197071,15
-0.76286519405004,1.10178503246851e-07,3.12691781548668,0.0774680711105236,3.19567826367124,2.77514094362175e-05,1,100,10,2.38713107790612e-05,354.871759971354,15
-5.93282886435399,6.36954608428905e-08,3.14534366293795,0.0785359544984655,3.82138827836626,2.69817011348735e-05,1,100,10,2.38713107790612e-05,391.167943199972,15
-4.50456956547368,4.80086498484749e-08,3.16266772677209,0.0751816717880514,2.53207445504328,2.74235909021008e-05,1,100,10,2.38713107790612e-05,429.317929859198,15
-13.3409902428218,4.34919537502144e-08,3.11345501009028,0.0805359888310305,2.17706319873018,2.76595282582304e-05,1,100,10,2.38713107790612e-05,387.769041792376,15
-2.14795592552135,5.8466189410518e-08,3.15257959450219,0.0794165400257605,2.64809250028453,2.75041795125977e-05,1,100,10,2.38713107790612e-05,393.632375679924,15
-9.30283839734591,5.05720888636672e-08,3.23291400987195,0.0739849755764343,2.45267923930714,2.78343962469836e-05,1,100,10,2.38713107790612e-05,438.604338220941,15
-15.6540431830885,8.31580190429828e-08,3.12403165627919,0.0805568544605192,6.35406027877842,2.82048527451367e-05,1,100,10,2.38713107790612e-05,409.524514983389,15
-11.9233936467553,7.46166702491646e-08,3.10351478546844,0.0778172449839473,5.38367678466902,2.80296173291906e-05,1,100,10,2.38713107790612e-05,368.000259702397,15
2.59655544977075,6.61545116667537e-08,3.11665142705449,0.0793272295225823,4.2448409674374,2.82231754788755e-05,1,100,10,2.38713107790612e-05,380.649517855387,15
-3.43209008342719,2.60759879633541e-08,3.00933614394463,0.0783278015482761,4.10996807356892,2.69267127242804e-05,1,100,10,2.38713107790612e-05,312.798329597196,15
3.42019951944962,6.1994158548539e-08,3.07083993608098,0.0744088316356909,4.39655281808449,2.73494977237202e-05,1,100,10,2.38713107790612e-05,402.783744980666,15
-17.7479130098957,1.07720607263775e-07,3.13488049598612,0.0784667675077144,4.30136792602537,2.75066857799262e-05,1,100,10,2.38713107790612e-05,356.931210094842,15
-1.71331766238021,4.8098285448622e-08,3.11695858710465,0.0762167998554119,1.43198401277743,2.85821486895329e-05,1,100,10,2.38713107790612e-05,330.897127419471,15
-8.29906989217537,5.66268638688265e-08,3.17329812587703,0.0751484135994316,2.90461400375669,2.79545064462038e-05,1,100,10,2.38713107790612e-05,425.830890762605,15
-1.56900574553122,7.01683903070852e-08,3.10718042797878,0.0819347738964481,3.34532618887504,2.82744485742252e-05,1,100,10,2.38713107790612e-05,386.707730373413,15
-12.3524276690741,4.11729140710708e-08,3.13594586122576,0.0725694651311909,3.02532889931277,2.82358796642982e-05,1,100,10,2.38713107790612e-05,442.927010516781,15
-5.79637040284016,5.64014205694032e-08,3.19428933079997,0.0762223556882027,4.59421037840192,2.82570856341383e-05,1,100,10,2.38713107790612e-05,435.823432517406,15
-0.284415969156674,4.98622036652485e-08,3.14888268385672,0.0801403608385101,1.88914319217593,2.73208121100704e-05,1,100,10,2.38713107790612e-05,368.002113128914,15
-1.54850345104356,5.99747085323297e-08,2.9949700701704,0.0763141275567558,5.78293283728727,2.86582800652496e-05,1,100,10,2.38713107790612e-05,416.869757910833,15
-2.18461854884939,6.89292120945276e-08,3.14573213225371,0.079276232544595,3.01484940764367,2.76009848379678e-05,1,100,10,2.38713107790612e-05,317.516984719054,15
-5.30854084898224,9.17458718869601e-08,3.13694118960316,0.0749656251137986,4.28969801439629,2.79371767224656e-05,1,100,10,2.38713107790612e-05,327.789672730867,15
2.72670967528292,5.99252081651845e-08,3.12910473657472,0.07683755699176,3.65217656870684,2.73933535146107e-05,1,100,10,2.38713107790612e-05,374.257633498785,15
-2.0816874176828,6.74544400643225e-08,3.17520276454432,0.0808416372577269,4.52941196804286,2.82740200226274e-05,1,100,10,2.38713107790612e-05,411.042778337956,15
3.63087254879259,5.85279173810187e-08,3.09335562544814,0.0784940876132014,4.43760015887596,2.68538451666416e-05,1,100,10,2.38713107790612e-05,304.242893862229,15
-5.78845053266641,1.30418722143826e-07,3.020048837102,0.0784983619284305,4.20848658379164,2.79074344698469e-05,1,100,10,2.38713107790612e-05,368.895144938101,15
-6.22312705483243,8.46614814123114e-08,3.1852383309037,0.0767900180205447,4.1763347795277,2.71462011361895e-05,1,100,10,2.38713107790612e-05,404.863151803263,15
-2.77296450443862,7.04244937139583e-08,3.16734236803759,0.0797892789112597,4.33295722323062,2.79492986402207e-05,1,100,10,2.38713107790612e-05,442.078267805488,15
-7.16145768868598,2.78313520058896e-08,3.06626335687857,0.0778072824851922,2.21707983199257,2.84151691505689e-05,1,100,10,2.38713107790612e-05,362.59336341498,15
-13.447566092826,4.38396402720372e-08,3.2551941354745,0.075626373903241,4.55188386943176,2.80851187719558e-05,1,100,10,2.38713107790612e-05,390.065963060351,15
-4.55612142436729,1.06543192343159e-07,3.03628843073632,0.0740303347678592,2.58669453510244,2.78695269714358e-05,1,100,10,2.38713107790612e-05,466.596409341845,15
-4.4673031622912,5.6000620055806e-08,3.04207261492031,0.0761741905751269,3.85936315702855,2.75371472291422e-05,1,100,10,2.38713107790612e-05,461.158558673245,15
-5.73782365885986,5.15509031487916e-08,3.23084511802215,0.0772676268938898,1.9471917232161,2.75792791088822e-05,1,100,10,2.38713107790612e-05,453.462039880404,15
-1.02268669246832,6.39491242925366e-08,3.10264182384736,0.0783342967604636,2.08976693148957,2.78705527981778e-05,1,100,10,2.38713107790612e-05,313.194329728003,15
-1.18911738739883,8.27893937707599e-08,3.06090399410057,0.0777122975931228,3.19219054371011,2.79431388015862e-05,1,100,10,2.38713107790612e-05,343.971754922438,15
-8.00195825368953,3.25356440887336e-08,3.11696841294547,0.0796560018282518,2.01274420827186,2.74274271519482e-05,1,100,10,2.38713107790612e-05,382.142555274402,15
-5.20606175585848,3.73153220153624e-08,3.05542175802442,0.0824647811595209,2.36263729007048,2.78209054836214e-05,1,100,10,2.38713107790612e-05,348.328219791048,15
-1.6928753297435,3.79951854107633e-08,3.10070580378369,0.0749818625379047,3.74463658485848,2.73050259200974e-05,1,100,10,2.38713107790612e-05,418.046604542164,15
-7.77646645753847,7.47736588054496e-08,3.13734394281424,0.0807914686496531,3.02850786425876,2.85372915358739e-05,1,100,10,2.38713107790612e-05,372.41060479349,15
-9.45531101319216,8.52773473009934e-08,3.20102229159717,0.0752931248847575,4.20499180946544,2.60225663004493e-05,1,100,10,2.38713107790612e-05,412.678660854916,15
